phrase,hsk_level,type
岳父,6,word
岳母,6,word
阅历,6,word
悦耳,6,word
越发,6,word
越过,6,word
晕倒,6,word
陨石,6,word
孕妇,6,word
孕育,6,word
运河,6,word
运送,6,word
运营,6,word
运转,6,word
酝酿,6,word
韵味,6,word
蕴藏,6,word
蕴涵,6,word
杂技,6,word
杂交,6,word
杂乱无章,6,word
砸,6,word
栽,6,word
栽培,6,word
宰,6,word
再度,6,word
再现,6,word
在线,6,word
在意,6,word
在职,6,word
载体,6,word
攒,6,word
暂,6,word
赞不绝口,6,word
赞美,6,word
赞叹,6,word
赞叹不已,6,word
赞同,6,word
赞许,6,word
赞扬,6,word
葬,6,word
葬礼,6,word
遭殃,6,word
凿,6,word
早年,6,word
早日,6,word
枣,6,word
造福,6,word
造假,6,word
造价,6,word
造就,6,word
造纸术,6,word
噪声,6,word
噪音,6,word
则,6,word
则,6,word
责备,6,word
责怪,6,word
贼,6,word
增收,6,word
增添,6,word
扎根,6,word
渣子,6,word
闸,6,word
炸,6,word
眨眼,6,word
诈骗,6,word
柞,6,word
窄,6,word
债务,6,word
占卜,6,word
沾,6,word
沾光,6,word
粘,6,word
瞻仰,6,word
斩,6,word
斩草除根,6,word
盏,6,word
展出,6,word
展览会,6,word
展望,6,word
崭新,6,word
占用,6,word
站立,6,word
绽放,6,word
醮,6,word
张灯结彩,6,word
张贴,6,word
张扬,6,word
长辈,6,word
长相,6,word
掌管,6,word
帐篷,6,word
帐子,6,word
账单,6,word
账号,6,word
胀,6,word
招标,6,word
招待,6,word
招待会,6,word
招揽,6,word
招募,6,word
招牌,6,word
招收,6,word
招数,6,word
朝气蓬勃,6,word
朝三暮四,6,word
朝夕相处,6,word
着迷,6,word
沼泽,6,word
召集,6,word
兆头,6,word
照办,6,word
照常,6,word
照例,6,word
照料,6,word
照明,6,word
罩,6,word
肇事,6,word
折腾,6,word
遮,6,word
遮盖,6,word
折叠,6,word
折合,6,word
折扣,6,word
折磨,6,word
折射,6,word
这会儿,6,word
这样一来,6,word
针锋相对,6,word
针灸,6,word
侦察,6,word
珍藏,6,word
珍视,6,word
珍重,6,word
真假,6,word
真空,6,word
真情,6,word
真是的,6,word
真心,6,word
真挚,6,word
诊所,6,word
枕头,6,word
阵容,6,word
阵营,6,word
振奋,6,word
振兴,6,word
振作,6,word
震,6,word
震动,6,word
震撼,6,word
镇定,6,word
争吵,6,word
争端,6,word
争分夺秒,6,word
争光,6,word
争气,6,word
争先恐后,6,word
争执,6,word
征,6,word
征集,6,word
征收,6,word
挣扎,6,word
症结,6,word
睁,6,word
蒸,6,word
拯救,6,word
整合,6,word
整洁,6,word
整数,6,word
正面,6,word
正能量,6,word
正视,6,word
正直,6,word
正宗,6,word
证人,6,word
郑重,6,word
之,6,word
之,6,word
之所以,6,word
支票,6,word
支柱,6,word
汁,6,word
芝麻,6,word
芝士,6,word
知己,6,word
知觉,6,word
知识分子,6,word
知足,6,word
肢体,6,word
脂肪,6,word
执法,6,word
执意,6,word
执照,6,word
执着,6,word
直奔,6,word
直达,6,word
直观,6,word
直径,6,word
直觉,6,word
直视,6,word
直至,6,word
值钱,6,word
职权,6,word
职业病,6,word
职员,6,word
止步,6,word
止咳,6,word
止血,6,word
旨在,6,word
指点,6,word
指教,6,word
指令,6,word
指南,6,word
指南针,6,word
指手画脚,6,word
指望,6,word
指向,6,word
指引,6,word
至此,6,word
至关重要,6,word
志气,6,word
制,6,word
制裁,6,word
制服,6,word
制品,6,word
制止,6,word
质地,6,word
质朴,6,word
质问,6,word
质疑,6,word
治学,6,word
治愈,6,word
致,6,word
致辞,6,word
致富,6,word
致敬,6,word
致力于,6,word
致命,6,word
致使,6,word
秩序,6,word
窒息,6,word
智商,6,word
滞后,6,word
滞留,6,word
置,6,word
中国画,6,word
中立,6,word
中途,6,word
中型,6,word
中性,6,word
中旬,6,word
中庸,6,word
中止,6,word
忠诚,6,word
忠实,6,word
忠于,6,word
忠贞,6,word
终结,6,word
终究,6,word
终生,6,word
衷心,6,word
肿瘤,6,word
种族,6,word
仲裁,6,word
众人,6,word
众所周知,6,word
众志成城,6,word
重创,6,word
重量级,6,word
重任,6,word
重伤,6,word
重心,6,word
重型,6,word
重中之重,6,word
周边,6,word
周到,6,word
周密,6,word
周旋,6,word
昼夜,6,word
皱,6,word
骤然,6,word
朱红,6,word
株,6,word
诸多,6,word
诸如此类,6,word
竹竿,6,word
逐年,6,word
主,6,word
主编,6,word
主妇,6,word
主力,6,word
主权,6,word
主人公,6,word
主食,6,word
主题歌,6,word
主演,6,word
主页,6,word
主义,6,word
主宰,6,word
柱,6,word
嘱咐,6,word
瞩目,6,word
助威,6,word
住处,6,word
住户,6,word
住宿,6,word
住址,6,word
贮藏,6,word
注,6,word
注定,6,word
注入,6,word
铸造,6,word
筑,6,word
爪子,6,word
拽,6,word
专长,6,word
专程,6,word
专柜,6,word
专栏,6,word
专卖店,6,word
专人,6,word
专职,6,word
专制,6,word
专注,6,word
专著,6,word
砖,6,word
转播,6,word
转达,6,word
转机,6,word
转交,6,word
转型,6,word
转学,6,word
转眼,6,word
转载,6,word
转折,6,word
转折点,6,word
传,6,word
传记,6,word
转悠,6,word
撰写,6,word
庄稼,6,word
庄严,6,word
庄园,6,word
桩,6,word
装扮,6,word
壮,6,word
壮大,6,word
壮胆,6,word
壮丽,6,word
壮实,6,word
状元,6,word
撞击,6,word
幢,6,word
追悼会,6,word
追赶,6,word
追溯,6,word
追随,6,word
追尾,6,word
追问,6,word
追逐,6,word
追踪,6,word
坠,6,word
准许,6,word
准则,6,word
拙劣,6,word
捉迷藏,6,word
灼热,6,word
卓越,6,word
酌情,6,word
着力,6,word
着落,6,word
着实,6,word
着手,6,word
着想,6,word
着眼,6,word
着眼于,6,word
着重,6,word
姿势,6,word
姿态,6,word
兹,6,word
资本主义,6,word
资历,6,word
资深,6,word
资讯,6,word
滋润,6,word
滋味,6,word
子弟,6,word
子孙,6,word
自卑,6,word
自称,6,word
自发,6,word
自费,6,word
自负,6,word
自理,6,word
自力更生,6,word
自立,6,word
自强不息,6,word
自然而然,6,word
自然界,6,word
自如,6,word
自始至终,6,word
自私,6,word
自私自利,6,word
自卫,6,word
自相矛盾,6,word
自信心,6,word
自行,6,word
自以为是,6,word
自由自在,6,word
自责,6,word
自助,6,word
自尊,6,word
自尊心,6,word
字迹,6,word
字幕,6,word
字体,6,word
字眼,6,word
宗,6,word
宗旨,6,word
综上所述,6,word
总的来说,6,word
总额,6,word
总而言之,6,word
总计,6,word
纵观,6,word
纵横交错,6,word
纵然,6,word
纵容,6,word
纵深,6,word
粽子,6,word
走过场,6,word
走后门,6,word
走近,6,word
走廊,6,word
走投无路,6,word
走弯路,6,word
奏效,6,word
揍,6,word
租赁,6,word
足迹,6,word
足智多谋,6,word
阻挡,6,word
阻拦,6,word
阻力,6,word
阻挠,6,word
组建,6,word
组装,6,word
祖传,6,word
祖籍,6,word
祖先,6,word
祖宗,6,word
钻空子,6,word
钻研,6,word
钻石,6,word
嘴唇,6,word
罪犯,6,word
罪魁祸首,6,word
尊贵,6,word
尊严,6,word
遵循,6,word
遵照,6,word
琢磨,6,word
左顾右盼,6,word
佐料,6,word
作弊,6,word
作对,6,word
作风,6,word
作客,6,word
作物,6,word
坐落,6,word
座谈,6,word
座右铭,6,word
做生意,6,word
什么,1,grammar
什么 N,1,grammar
不是,1,grammar
是,1,grammar
吗?,1,grammar
谁,1,grammar
哪 M N,1,grammar
(的),1,grammar
N 呢?,1,grammar
几 M N,1,grammar
一～九十九,1,grammar
AGE 了,1,grammar
多大,1,grammar
会 V,1,grammar
很,1,grammar
怎么 V,1,grammar
月、号/日、星期,1,grammar
,1,grammar
去 PLACE V,1,grammar
想,1,grammar
多少 N,1,grammar
个,1,grammar
口,1,grammar
元／块,1,grammar
在,1,grammar
哪儿？,1,grammar
在 PLACE V,1,grammar
Q 呢,1,grammar
N 呢？,1,grammar
PLACE 有 N,1,grammar
PLACE 没有 N,1,grammar
和,1,grammar
能,1,grammar
请 V,1,grammar
# 点 # 分,1,grammar
上午／下午,1,grammar
S TIME V,1,grammar
TIME S V,1,grammar
TIME 前,1,grammar
DURATION 前,1,grammar
N 怎么样？,1,grammar
(的),1,grammar
太 A (了),1,grammar
(不) 太 A,1,grammar
会 V,1,grammar
喂,1,grammar
在 V (呢),1,grammar
没 在 V (呢),1,grammar
1 (yāo),1,grammar
V 吧。,1,grammar
V O 了,1,grammar
V 了 O,1,grammar
没 V O,1,grammar
TIME 后,1,grammar
DURATION 后,1,grammar
……啊,1,grammar
都 N,1,grammar
S 是 MANNER V 的,1,grammar
年,1,grammar
要,2,grammar
最,2,grammar
几,2,grammar
十几,2,grammar
几十,2,grammar
# 几/多,2,grammar
# M 多 月/星期,2,grammar
V不V or A不A,2,grammar
是不是……？,2,grammar
每 M N (都) V,2,grammar
多 A,2,grammar
的 (N),2,grammar
一下,2,grammar
真,2,grammar
O 是 S V 的,2,grammar
……的时候,2,grammar
已经 V/A 了,2,grammar
就,2,grammar
还 A,2,grammar
有点儿 A,2,grammar
怎么,2,grammar
N M M 都,2,grammar
因为……所以……,2,grammar
还 V,2,grammar
还没 V,2,grammar
TIME 就 V,2,grammar
N1 离 N2 DISTANCE,2,grammar
……呢!,2,grammar
……好吗?,2,grammar
再 V,2,grammar
再 V,2,grammar
TIME 再 V,2,grammar
请/让/叫 O V,2,grammar
V V,2,grammar
V一V,2,grammar
V result,2,grammar
没 V result,2,grammar
从 N1 到 N2,2,grammar
第 # M N,2,grammar
不要/别 V,2,grammar
不要/别 V 了,2,grammar
对 N A,2,grammar
S V 的 N,2,grammar
N1 比 N2 A,2,grammar
N1 没有 N2 A,2,grammar
可能,2,grammar
V 得 A,2,grammar
V O V 得 A,2,grammar
V (O V) 得 比 N A,2,grammar
比 N V (O V) 得 A,2,grammar
V 着 O,2,grammar
没 V 着 O,2,grammar
N 不是……吗？,2,grammar
往 DIRECTION V,2,grammar
V 过,2,grammar
没有 V 过,2,grammar
虽然……但是,2,grammar
V 过 # 次 O,2,grammar
V 过 PLACE # 次,2,grammar
TIME (就) 要 V 了,2,grammar
都 TIME/A/V 了,2,grammar
V 好,3,grammar
一 + M + N + 也／都 + 不 + V,3,grammar
那,3,grammar
那也,3,grammar
V1了就 V2,3,grammar
V 来／去,3,grammar
V somewhere 来／去,3,grammar
V O 来／去,3,grammar
V 来／去 O,3,grammar
能……吗？,3,grammar
N1 还是 N2 ?,3,grammar
N1 或者 N2,3,grammar
N1 还是 N2,3,grammar
PLACE + V + 着 + N,3,grammar
PLACE + 没 + V + 着 + N,3,grammar
会 + V / A + (的）,3,grammar
又……又……,3,grammar
V1 + 着 + V2,3,grammar
A 了,3,grammar
V 了,3,grammar
越来越 + A + (了),3,grammar
V + 得 + RESULT,3,grammar
V + 得 + DIRECTION,3,grammar
V + 不 + result,3,grammar
V + 不 + direction,3,grammar
N 呢?,3,grammar
刚 V,3,grammar
刚才,3,grammar
V + 了 + DURATION + O,3,grammar
V + 了 + DURATION + O + 了,3,grammar
对 N 感兴趣/有兴趣,3,grammar
对 N 没兴趣,3,grammar
半,3,grammar
一刻,3,grammar
一刻钟,3,grammar
差 (chà),3,grammar
再 V,3,grammar
又 V,3,grammar
S + Q1 + 就 + Q2,3,grammar
S1 + Q + S2 + 就 + Q,3,grammar
越 V1/A1 越 V2/A2,3,grammar
N1 跟 N2 一样,3,grammar
N1 跟 N2 一样 A,3,grammar
没有 N (这么/那么) A,3,grammar
A 一点儿/一些,3,grammar
A 得多/多了,3,grammar
# #+1,3,grammar
把 + Ｏ + Ｖ + 了,3,grammar
不要/别/没把 + Ｏ + Ｖ + 了,3,grammar
# 左右,3,grammar
就 V/A,3,grammar
才 V/A,3,grammar
把 + O + V + 在/到 +  PLACE,3,grammar
V + motion V + 来/去,3,grammar
一边 + V1 + 一边 + V2,3,grammar
把 + O + V + result,3,grammar
把 + O + V + direction,3,grammar
先……再/又……然后……,3,grammar
除了 N 以外,3,grammar
除了……(以外)，还……,3,grammar
什么,3,grammar
A 极了,3,grammar
"如果……(的话), 就……",3,grammar
A + 得 + CLAUSE,3,grammar
A + A + 的,3,grammar
V + V,3,grammar
Q + 都,3,grammar
只要……就……,3,grammar
关于,3,grammar
V + 出来,3,grammar
V + 出来,3,grammar
V + 下来,3,grammar
想起来,3,grammar
看起来/看上去,3,grammar
使/叫/让 + O + A/V,3,grammar
O + 被/叫/让 + S + V,3,grammar
O + 不/没 + 被/叫/让 + S + V,3,grammar
只有……才……,3,grammar
不仅……也/还/而且……,4,grammar
不仅 S1……，S2 也……,4,grammar
从来不 V,4,grammar
从来没 V/A 过,4,grammar
刚/刚刚 V,4,grammar
刚 + V + DURATION,4,grammar
刚才,4,grammar
即使……也……,4,grammar
(在) N 上,4,grammar
正好,4,grammar
V 得正好,4,grammar
N & N 差不多,4,grammar
差不多 #,4,grammar
差不多 A,4,grammar
差不多 V,4,grammar
几乎 #,4,grammar
几乎 A,4,grammar
几乎 V,4,grammar
尽管,4,grammar
(虽然/尽管) …… 却,4,grammar
而,4,grammar
挺 A 的,4,grammar
本来 V/A,4,grammar
本来就 V/A,4,grammar
另/另外/另外的 + # + N,4,grammar
另外的/其他的/别的 N,4,grammar
另/另外 V,4,grammar
另外，……,4,grammar
首先……其次……,4,grammar
不管,4,grammar
以为,4,grammar
原来/本来,4,grammar
原来 clause,4,grammar
本来就 V/A,4,grammar
并不/并没 V/A,4,grammar
按照 N,4,grammar
甚至 V/A,4,grammar
肯定 V/A,4,grammar
肯定,4,grammar
肯定的,4,grammar
再说,4,grammar
再说,4,grammar
实际的,4,grammar
实际,4,grammar
实际上,4,grammar
对……来说,4,grammar
特别,4,grammar
特别/尤其,4,grammar
特别的,4,grammar
竟然 V/A,4,grammar
# 倍,4,grammar
值得 V,4,grammar
值/值得,4,grammar
值 $,4,grammar
其中,4,grammar
(在) SITUATION 下,4,grammar
估计/可能 CLAUSE,4,grammar
估计/可能 V,4,grammar
可能的 N,4,grammar
来不及,4,grammar
V + V + O,4,grammar
V + 了 + V + O,4,grammar
要是,4,grammar
既..... 又/也/还……,4,grammar
使 O A/V,4,grammar
只要……(就)……,4,grammar
可不是！,4,grammar
因此,4,grammar
往往,4,grammar
经常/常,4,grammar
难道,4,grammar
通过,4,grammar
经过,4,grammar
通过,4,grammar
经过,4,grammar
通过,4,grammar
经过,4,grammar
可是,4,grammar
结果,4,grammar
结果……,4,grammar
上 #,4,grammar
不过,4,grammar
不过 V,4,grammar
确实,4,grammar
在 S 看来,4,grammar
由于……,4,grammar
由于 N,4,grammar
比如……,4,grammar
连 O 也/都 V,4,grammar
连 S 也/都 V,4,grammar
否则,4,grammar
无论/不管 Q 都,4,grammar
然而,4,grammar
同时……,4,grammar
……的同时,4,grammar
并/并且 V,4,grammar
再……也......,4,grammar
对于 N,4,grammar
关于 N,4,grammar
M + M + (N) + 都,4,grammar
相反，……,4,grammar
和/跟 N 相反,4,grammar
大概/也许 V/A,4,grammar
大概的 N,4,grammar
大概 #,4,grammar
偶尔,4,grammar
由 S V,4,grammar
进行,4,grammar
进行 O,4,grammar
随着 N,4,grammar
够,4,grammar
V 够 (#),4,grammar
够 A,4,grammar
以 N,4,grammar
以 N1 为 N2,4,grammar
以,4,grammar
既然,4,grammar
于是……,4,grammar
因此……,4,grammar
什么的,4,grammar
V 起来,4,grammar
想起来,4,grammar
弄 A O,4,grammar
弄得 O CLAUSE,4,grammar
千万不能/不要/别 V,4,grammar
一定要/得 V/A,4,grammar
一定(会) V/A,4,grammar
不一定,4,grammar
一定的,4,grammar
来 V,4,grammar
通过/用 N 来 V,4,grammar
# 左右,4,grammar
可 V/A 了,4,grammar
可 Q,4,grammar
可 V,4,grammar
怕/害怕,4,grammar
恐怕……,4,grammar
怕/恐怕 V,4,grammar
到底,4,grammar
到底 Q,4,grammar
拿……来说,4,grammar
敢 V,4,grammar
倒,4,grammar
倒,4,grammar
S 倒 V,4,grammar
干 (gān),4,grammar
干 (gàn),4,grammar
# 趟,4,grammar
# 次,4,grammar
为了 V1 而 V2,4,grammar
为了 N 而 V,4,grammar
仍然 V/A,4,grammar
是否,4,grammar
受不了,4,grammar
接着 V,4,grammar
接着,4,grammar
除此以外,4,grammar
把 N1 叫作 N2,4,grammar
(无论/不管) Q 都,4,grammar
V 上,4,grammar
V 出来,4,grammar
总的来说,4,grammar
在于,4,grammar
V1 着 V1 着 V2了,4,grammar
一……就……,4,grammar
一……就……,4,grammar
究竟 Q,4,grammar
V 起(来),4,grammar
V 起来,4,grammar
V 起来,4,grammar
说起 O,4,grammar
如何,5,grammar
如何,5,grammar
怎么，……,5,grammar
靠,5,grammar
靠,5,grammar
靠,5,grammar
居然,5,grammar
以来,5,grammar
临,5,grammar
临,5,grammar
立刻,5,grammar
包括,5,grammar
各自,5,grammar
勿,5,grammar
时刻,5,grammar
时刻，时时刻刻,5,grammar
至今,5,grammar
顶,5,grammar
顶,5,grammar
顶,5,grammar
顶着,5,grammar
……得很/得不行/得不得了,5,grammar
反而,5,grammar
从而,5,grammar
V 于 N,5,grammar
V 于 N,5,grammar
V 于 N,5,grammar
A 于 N,5,grammar
A 于 N,5,grammar
V 为 (wéi) N,5,grammar
V 为 (wéi) N,5,grammar
V 起来,5,grammar
藏起来/躲起来,5,grammar
替,5,grammar
替,5,grammar
说不定,5,grammar
说不定,5,grammar
N 似的,5,grammar
A 得什么似的,5,grammar
纷纷 V,5,grammar
瞎,5,grammar
瞎,5,grammar
分别,5,grammar
分别,5,grammar
分别,5,grammar
分别,5,grammar
根,5,grammar
根,5,grammar
便,5,grammar
倒/反倒,5,grammar
倒,5,grammar
倒,5,grammar
V 来 V 去,5,grammar
要不/不然/要不然,5,grammar
要不/不然/要不然,5,grammar
彼此 V,5,grammar
彼此,5,grammar
彼此彼此,5,grammar
算,5,grammar
V 了/掉 算了,5,grammar
作为 N,5,grammar
曾经,5,grammar
毕竟,5,grammar
逐渐,5,grammar
或许,5,grammar
V 过来,5,grammar
V 得过来 / V 不过来,5,grammar
所,5,grammar
S + (所) + V + 的,5,grammar
有所 V,5,grammar
无所 V,5,grammar
与 N 相当,5,grammar
相当于 N,5,grammar
相当,5,grammar
相当,5,grammar
数 (shǔ),5,grammar
数 (shǔ),5,grammar
数 (shù),5,grammar
以及,5,grammar
程度,5,grammar
(更)何况,5,grammar
何必,5,grammar
多亏,5,grammar
所谓,5,grammar
N 则 V/A,5,grammar
……则……,5,grammar
# 则,5,grammar
为 S 所 V,5,grammar
V 起,5,grammar
V 得过,5,grammar
迟早,5,grammar
再三,5,grammar
即,5,grammar
……即……,5,grammar
个别 V,5,grammar
个别 N,5,grammar
非,5,grammar
非,5,grammar
并非,5,grammar
以,5,grammar
平常,5,grammar
平常,5,grammar
宁可,5,grammar
极其,5,grammar
其余,5,grammar
(由此) 可见,5,grammar
N 般,5,grammar
闻,5,grammar
闻,5,grammar
趁,5,grammar
V 不起,5,grammar
V 得起,5,grammar
支,5,grammar
支,5,grammar
凭,5,grammar
硬 V,5,grammar
硬 V,5,grammar
偶然的,5,grammar
偶然 V,5,grammar
尽快 V,5,grammar
一旦 V,5,grammar
难免,5,grammar
自从 TIME,5,grammar
一致,5,grammar
一致 V,5,grammar
某 (M) N,5,grammar
某某,5,grammar
name 某/某某,5,grammar
幸亏……,5,grammar
行动,5,grammar
行动,5,grammar
行动,5,grammar
义务,5,grammar
义务,5,grammar
朝,5,grammar
朝,5,grammar
简直,5,grammar
来,5,grammar
一来(是)……二来(是)……,5,grammar
至于,5,grammar
至于,5,grammar
总算,5,grammar
总算,5,grammar
V 下来,5,grammar
舍得,5,grammar
舍不得,5,grammar
从此,5,grammar
假设……,5,grammar
假设,5,grammar
堆,5,grammar
堆,5,grammar
不如 N A,5,grammar
(与其)……不如……,5,grammar
干脆 V,5,grammar
干脆,5,grammar
万一,5,grammar
万一,5,grammar
无意中/无意地,5,grammar
无意,5,grammar
有利,5,grammar
的确,5,grammar
嗯,5,grammar
嗯？,5,grammar
嗯！,5,grammar
轻易地 V,5,grammar
轻易 V,5,grammar
密切,5,grammar
密切,5,grammar
密切,5,grammar
尽量 (jǐnliàng),5,grammar
逐步,5,grammar
照常,5,grammar
难怪/怪不得,5,grammar
难怪/怪不得,5,grammar
与其……(倒)不如……,5,grammar
总之,5,grammar
V 过,5,grammar
V 过,5,grammar
V 开,5,grammar
赶快,5,grammar
片,5,grammar
片,5,grammar
根本 + negative,5,grammar
根本,5,grammar
根本 肯定,5,grammar
根本(就)是,5,grammar
除非……否则……,5,grammar
(除非)……才……,5,grammar
除非,5,grammar
V1 得 (O) 直 V2,5,grammar
直到,5,grammar
反正,5,grammar
# 点 ##,5,grammar
#1 分之 #2,5,grammar
百分之 #,5,grammar
甲乙丙丁,5,grammar
顺(着),5,grammar
自,5,grammar
把……V 着,5,grammar
把 O (给) V 了,5,grammar
给,5,grammar
何不,5,grammar
何尝,5,grammar
何至于,5,grammar
V 了个 RESULT,5,grammar
据说……,5,grammar
因而,5,grammar
也,5,grammar
再……也……,5,grammar
巴不得,6,grammar
别提多……了,6,grammar
具有语体差别的同义词,6,grammar
恨不得,6,grammar
顿时,6,grammar
不由得,6,grammar
V # 番,6,grammar
番,6,grammar
翻 (#) 番,6,grammar
过于,6,grammar
着呢,6,grammar
乘机,6,grammar
不料,6,grammar
未免+太+A+了,6,grammar
未免+有些/有点+A,6,grammar
仅仅/只不过……而已,6,grammar
固然,6,grammar
无非,6,grammar
唯独,6,grammar
明明,6,grammar
大不了……,6,grammar
大不了的,6,grammar
V 于 PLACE,6,grammar
A 于 V,6,grammar
致使,6,grammar
并非,6,grammar
对 N 而言,6,grammar
有关 N,6,grammar
和 N 有关,6,grammar
不瞒你说,6,grammar
说真的/说实在的,6,grammar
通红、雪白,6,grammar
说 V/A 就 V/A,6,grammar
V/A 得要命,6,grammar
以至 (于),6,grammar
即便,6,grammar
所在,6,grammar
所在,6,grammar
统统,6,grammar
以 A 为 B,6,grammar
该 V (就)(得) V,6,grammar
不妨 V,6,grammar
务必,6,grammar
鉴于,6,grammar
便于,6,grammar
犹如 N (一般/般) A,6,grammar
和……相比,6,grammar
一 + M + M,6,grammar
难以 V,6,grammar
免得,6,grammar
时而……时而……,6,grammar
时而,6,grammar
不禁 V,6,grammar
无不 V,6,grammar
换句话说/(也)就是说,6,grammar
为 S 所 V,6,grammar
足以,6,grammar
东 # M 西 # M ,6,grammar
V 中 (zhòng) ,6,grammar
中 (zhòng) N,6,grammar
姑且,6,grammar
随即,6,grammar
宁愿,6,grammar
N 归 N,6,grammar
进而,6,grammar
得以 V,6,grammar
偏偏 V,6,grammar
偏偏 CLAUSE,6,grammar
况且,6,grammar
大 TIME,6,grammar
(与其) V 倒不如 V,6,grammar
以免,6,grammar
嫌,6,grammar
动不动就 V,6,grammar
甲乙丙丁,6,grammar
加以 V,6,grammar
大大/远远 V,6,grammar
远远 + 不/没 + V/A,6,grammar
紧缩句,6,grammar
特意,6,grammar
即将,6,grammar
能 + V + 就 + V,6,grammar
别说,6,grammar
V1V1V2V2,6,grammar
左 # M N 右 # M N,6,grammar
莫非/难道 …… 不成,6,grammar
一个 N,6,grammar
(了) 个 A,6,grammar
向来 V/A,6,grammar
预先,6,grammar
CLAUSE1 也好 CLAUSE2 也罢,6,grammar
不时,6,grammar
多多少少,6,grammar
逐 M,6,grammar
归根到底,6,grammar
哪怕,6,grammar
反之,6,grammar
V/A1 的 V/A1，V/A2 的 V/A2,6,grammar
一时,6,grammar
(CLAUSE) S 尚且 V,6,grammar
当年、当时、当代,6,grammar
终究,6,grammar
愈……愈……,6,grammar
一经,6,grammar
本着 N,6,grammar
为……起见,6,grammar
暂且,6,grammar
屡次,6,grammar
依据,6,grammar
依据,6,grammar
任意,6,grammar
尚未,6,grammar
(把)……放在眼里 ,6,grammar
不无,6,grammar
需,7-9,grammar
需,7-9,grammar
何,7-9,grammar
何,7-9,grammar
该、另、兹,7-9,grammar
该、另、兹,7-9,grammar
该、另、兹,7-9,grammar
栋、粒、枚、则、盏,7-9,grammar
栋、粒、枚、则、盏,7-9,grammar
栋、粒、枚、则、盏,7-9,grammar
栋、粒、枚、则、盏,7-9,grammar
栋、粒、枚、则、盏,7-9,grammar
人次,7-9,grammar
极为,7-9,grammar
极为,7-9,grammar
尽,7-9,grammar
尽,7-9,grammar
蛮,7-9,grammar
蛮,7-9,grammar
颇,7-9,grammar
颇,7-9,grammar
稍稍,7-9,grammar
稍稍,7-9,grammar
尤为,7-9,grammar
尤为,7-9,grammar
越发,7-9,grammar
越发,7-9,grammar
凡,7-9,grammar
凡,7-9,grammar
皆,7-9,grammar
皆,7-9,grammar
统统,7-9,grammar
统统,7-9,grammar
唯独,7-9,grammar
唯独,7-9,grammar
即,7-9,grammar
即,7-9,grammar
历来,7-9,grammar
历来,7-9,grammar
尚,7-9,grammar
尚,7-9,grammar
向来,7-9,grammar
向来,7-9,grammar
频频,7-9,grammar
频频,7-9,grammar
再度,7-9,grammar
再度,7-9,grammar
亦,7-9,grammar
亦,7-9,grammar
未,7-9,grammar
未,7-9,grammar
勿,7-9,grammar
勿,7-9,grammar
不由得,7-9,grammar
不由得,7-9,grammar
顺便,7-9,grammar
顺便,7-9,grammar
一连,7-9,grammar
一连,7-9,grammar
按说,7-9,grammar
按说,7-9,grammar
必定,7-9,grammar
必定,7-9,grammar
不妨,7-9,grammar
不妨,7-9,grammar
何必,7-9,grammar
何必,7-9,grammar
莫非,7-9,grammar
莫非,7-9,grammar
白白,7-9,grammar
白白,7-9,grammar
反倒,7-9,grammar
反倒,7-9,grammar
分明,7-9,grammar
分明,7-9,grammar
怪不得,7-9,grammar
怪不得,7-9,grammar
好在,7-9,grammar
好在,7-9,grammar
乃,7-9,grammar
乃,7-9,grammar
难怪,7-9,grammar
难怪,7-9,grammar
偏偏,7-9,grammar
偏偏,7-9,grammar
索性,7-9,grammar
索性,7-9,grammar
万万,7-9,grammar
万万,7-9,grammar
未免,7-9,grammar
未免,7-9,grammar
无非,7-9,grammar
无非,7-9,grammar
幸好,7-9,grammar
幸好,7-9,grammar
幸亏,7-9,grammar
幸亏,7-9,grammar
终究,7-9,grammar
终究,7-9,grammar
顺着,7-9,grammar
顺着,7-9,grammar
当着,7-9,grammar
当着,7-9,grammar
就,7-9,grammar
就,7-9,grammar
趁,7-9,grammar
趁,7-9,grammar
基于,7-9,grammar
基于,7-9,grammar
依,7-9,grammar
依,7-9,grammar
及,7-9,grammar
及,7-9,grammar
继而、要不是,7-9,grammar
继而、要不是,7-9,grammar
继而、要不是,7-9,grammar
继而、要不是,7-9,grammar
之,7-9,grammar
之,7-9,grammar
而已,7-9,grammar
而已,7-9,grammar
矣,7-9,grammar
矣,7-9,grammar
数词＋量词＋抽象事物,7-9,grammar
数词＋量词＋抽象事物,7-9,grammar
爱A不A,7-9,grammar
爱A不A,7-9,grammar
半A半B,7-9,grammar
半A半B,7-9,grammar
东A西B,7-9,grammar
东A西B,7-9,grammar
非A非B,7-9,grammar
非A非B,7-9,grammar
忽A忽B,7-9,grammar
忽A忽B,7-9,grammar
连A带B,7-9,grammar
连A带B,7-9,grammar
时A时B,7-9,grammar
时A时B,7-9,grammar
自A自B,7-9,grammar
自A自B,7-9,grammar
巴不得,7-9,grammar
巴不得,7-9,grammar
别提了,7-9,grammar
别提了,7-9,grammar
除此之外,7-9,grammar
除此之外,7-9,grammar
归根到底,7-9,grammar
归根到底,7-9,grammar
可不是,7-9,grammar
可不是,7-9,grammar
可不是,7-9,grammar
可不是,7-9,grammar
没说的,7-9,grammar
没说的,7-9,grammar
无论如何,7-9,grammar
无论如何,7-9,grammar
由此可见,7-9,grammar
与此同时,7-9,grammar
与此同时,7-9,grammar
